Montreal Alouettes,MTL
CB,Walter Marvin,30,2008,56,53,51,64,67,93,2.0,2
CB,Terry Ronald,29,2009,67,60,50,83,65,56,1.9,1
CB,Eric Andre,29,2009,71,76,59,58,55,62,0.5,1
DL,Tim Aaron,24,2013,95,68,61,84,72,86,4.4,1
DL,Joseph Rondall,27,2010,65,75,88,76,87,82,3.5,2
DL,Udo Gerry,26,2012,94,76,52,71,77,93,2.9,3
DL,Kevan Taegan,24,2014,66,58,66,71,80,72,2.6,3
DL,Philippe Fiete,26,2013,91,60,81,65,78,88,2.2,1
DL,Carl Squires,23,2015,93,79,75,69,56,62,0.5,1
DL,Mark Blewitt,30,2008,66,53,61,66,60,64,0.5,1
DL,Rhys Rhys,33,2005,53,63,57,67,67,55,0.5,1
LB,Donal Foster,33,2004,91,69,52,82,85,76,3.3,3
LB,Kam Cass,23,2016,93,60,53,85,76,62,3.5,1
LB,Damian Joseph,30,2008,68,73,58,75,91,63,2.6,1
LB,Lucius John,27,2010,50,70,50,70,89,60,2.0,3
LB,Thor David,22,2016,86,72,58,68,62,58,0.5,1
LB,Michael Darik,30,2008,106,71,67,67,56,64,0.5,1
LB,Beckham Jose,29,2009,105,68,58,62,69,56,0.5,1
LB,Kim Vashan,30,2008,59,55,75,64,56,55,0.5,1
END_PLAYERS
Baltimore Stallions,BAL
QB,Tracy Ham,26,2012,96,60,55,83,77,72,9.3,1
QB,Dan Crowley,26,2012,96,60,55,83,77,72,9.3,1
RB,Mike Pringle,28,2011,70,82,87,93,90,88,10.0,3
RB,Peter Tuipolotu,24,2014,88,67,95,75,71,74,3.6,3
WR,Chris Armstrong,25,2013,91,67,71,87,78,64,4.7,3
WR,Robert Clark,25,2013,84,51,77,85,83,62,4.4,2
WR,Shannon Culver,27,2011,76,70,50,79,70,82,3.9,2
WR,Walter Wilson,26,2012,88,79,69,76,66,69,2.6,3
WR,Eddie Britton,32,2006,81,58,89,60,62,60,0.5,1
WR,Carlos Jarvis,32,2006,106,73,53,58,61,59,0.5,1
OL,Shar Pourdunesh,25,2014,66,78,62,91,80,83,7.0,4
OL,Neal Fort,34,2005,96,72,77,77,89,69,2.6,1
OL,John Earle,24,2015,53,78,78,76,78,74,3.1,1
OL,Antonio London,29,2010,52,76,78,74,86,71,2.6,1
OL,Keith Ballard,28,2010,92,61,99,78,68,65,2.4,2
OL,Guy Earle,24,2013,87,74,64,71,79,72,2.4,1
OL,Oneil Glenn,30,2008,62,70,85,67,69,81,1.7,1
OL,Nick Subis,25,2013,94,63,65,67,62,69,0.5,1
OL,Perry Andrew,30,2008,94,77,75,66,64,59,0.5,1
OL,Manning Joe,33,2005,78,75,51,64,56,69,0.5,1
K,Josh Miller,32,2005,66,62,69,89,71,73,2.1,4
K,Donald Igwebuike,31,2007,66,56,53,68,69,62,0.5,1
S,Michael Brooks,21,2016,80,76,73,74,66,83,3.7,3
S,Lester Smith,28,2010,68,70,60,55,68,64,0.5,1
CB,Irvin Smith,27,2011,81,68,91,87,75,87,1.0,4
CB,Karl Anthony,25,2013,95,73,67,90,71,59,3.3,1
CB,Stan Petry,35,2004,91,60,87,74,79,73,2.2,1
CB,Charles Anthony,24,2014,50,55,83,69,85,66,2.4,3
CB,Kwame Smith,27,2010,87,74,50,68,78,68,1.9,3
CB,Ken Watson,25,2013,85,58,71,56,67,63,0.5,1
DL,Elfrid Payton,24,2013,89,60,55,101,73,60,6.7,1
DL,Tom Fuhler,26,2013,91,67,58,78,74,76,2.9,2
DL,Brent White,27,2010,69,67,55,74,75,77,2.6,3
DL,Grant Carter,25,2012,81,77,91,76,69,68,2.6,2
DL,Jerald Baylis,21,2016,74,76,83,81,60,61,2.6,3
DL,Malcom Showell,27,2011,82,76,84,65,66,69,0.5,1
DL,Scott Miller,22,2016,99,70,63,60,58,68,0.5,1
DL,Frank Draymond,26,2012,92,76,83,55,62,65,0.5,1
LB,Alvin Walton,29,2009,97,59,63,75,94,65,2.8,3
LB,Matt Goodwin,27,2012,91,53,74,81,62,69,2.6,2
LB,Tracy Gravely,29,2010,88,76,71,73,65,78,2.0,2
LB,Oj Brigance,29,2009,63,74,70,62,63,64,0.5,1
LB,Ronald Darik,30,2008,77,54,75,64,62,58,0.5,1
LB,Manning Benton,25,2013,67,63,101,56,61,61,0.5,1
LB,Omarr Russell,27,2011,89,64,53,56,59,60,0.5,1
END_PLAYERS
Norfolk Americans,NOR
QB,Corwin Earl,22,2016,79,72,73,67,88,77,6.0,4
QB,Meino Malone,23,2015,97,71,66,81,79,65,9.8,1
RB,Dick Scott,31,2008,82,73,51,98,70,85,6.3,2
RB,Coleman Cade,22,2016,98,90,63,73,91,64,1.0,4
RB,Lavon Spike,26,2012,86,62,73,69,60,69,0.5,1
RB,Ha-Ha Wardell,31,2007,67,59,59,66,63,68,0.5,1
WR,Jengo Joop,26,2011,75,71,63,84,69,78,4.2,2
WR,Wilkie Bruno,30,2009,73,74,65,60,92,96,3.7,3
WR,Edwin Lenard,31,2007,96,67,62,70,89,76,3.2,2
WR,Larry Clifton,31,2006,62,65,73,78,64,82,3.0,3
WR,Peter Andrew,22,2016,79,61,74,57,67,64,0.5,1
WR,Daniel Lee,23,2015,54,78,61,60,59,57,0.5,1
OL,Adrian Charles,31,2007,94,82,81,84,98,86,5.7,3
OL,Kevin Wenzeslaus,26,2013,93,64,80,75,76,74,2.8,2
OL,Troy Silvio,28,2010,102,72,62,73,72,82,2.6,3
OL,Billy Jamaar,25,2012,87,79,57,75,77,67,2.6,2
OL,Tyree Dajon,22,2015,73,65,56,73,72,70,2.6,3
OL,Henry Richard,23,2014,99,74,80,71,63,80,2.2,1
OL,Johnson Albert,29,2010,74,79,55,64,75,88,1.9,2
OL,Carlos Theo,24,2014,88,79,85,70,61,80,2.0,1
OL,Delroy Nguyen,28,2009,59,59,73,64,81,78,1.9,1
OL,Anthony Scott,28,2010,74,70,96,67,69,62,0.5,1
K,Justin Talin,29,2009,106,69,64,96,88,72,4.5,5
K,David Samuel,24,2014,65,74,106,67,66,60,0.5,1
S,Luuk Alan,23,2014,76,61,93,82,66,60,3.0,1
S,Rondall Fred,26,2012,70,78,72,63,62,65,0.5,1
CB,Leith Campbell,24,2013,71,59,70,81,94,73,4.4,2
CB,Wardell Roman,32,2006,50,68,74,83,85,60,2.8,1
CB,George Albert,32,2005,83,79,104,84,70,63,2.4,2
CB,Jarvis Samuel,25,2012,57,55,53,74,73,65,2.2,2
CB,Johnson Bobby,21,2016,80,75,91,67,70,76,2.2,3
CB,Andre Terry,32,2006,57,53,50,67,57,68,0.5,1
DL,Hunter Donald,26,2011,81,63,71,79,92,88,4.4,3
DL,Tau Laurent,26,2011,79,51,67,83,61,84,3.3,1
DL,Alwan Anthony,27,2012,82,66,91,74,93,67,2.9,3
DL,Clair Elwin,23,2015,79,53,55,72,82,72,2.6,2
DL,Rhys Theo,25,2014,67,50,60,72,78,69,2.4,1
DL,Jose Kevin,28,2010,66,68,86,66,60,67,0.5,1
DL,Adam Rondall,28,2010,79,79,69,60,57,66,0.5,1
DL,Terry Andrew,22,2016,72,55,67,58,67,60,0.5,1
LB,Alwan Jerry,31,2007,78,57,91,93,62,64,3.5,3
LB,Fred Jason,32,2005,105,80,63,80,81,82,3.3,4
LB,Drennan Mel,21,2016,69,95,73,82,74,69,3.0,4
LB,Tre Jack,23,2016,53,76,86,68,70,81,2.2,2
LB,Andre Tupac,28,2011,62,58,75,63,80,83,1.9,2
LB,Frank Kendrick,26,2012,81,83,74,64,64,61,0.5,1
LB,Bobby Myers,32,2006,103,81,77,64,56,65,0.5,1
LB,Trayvon Lavon,29,2009,56,50,53,62,65,56,0.5,1
END_PLAYERS
Memphis Maddogs,MEM
QB,Adamo Vince,21,2016,83,80,67,80,70,70,4.5,4
QB,Dirk Patrick,25,2012,54,52,59,69,77,63,6.7,3
RB,Jax Brian,28,2009,80,65,64,92,91,90,10.9,3
RB,Adair Sonnie,25,2012,84,65,75,66,70,82,3.1,2
RB,Robert Andrew,32,2006,57,57,51,66,67,61,0.5,1
RB,Terry Trayvon,31,2007,54,62,111,69,65,57,0.5,1
WR,Joe Horn,23,2016,99,80,63,81,70,76,4.5,4
WR,Vern Victor,24,2013,79,75,76,89,72,56,3.9,1
WR,Brion Colum,34,2003,83,88,77,82,73,65,2.8,3
WR,Ronald Adam,23,2016,67,53,56,73,84,58,3.0,3
WR,Beckham Rodell,22,2016,58,68,82,66,57,61,0.5,1
WR,Tyrell Jerry,22,2016,56,65,60,57,59,62,0.5,1
OL,Tupac Bobby,25,2013,91,63,97,88,68,92,5.2,1
OL,Dequain Jahquil,24,2013,81,79,91,88,59,80,4.0,2
OL,Justin Damon,36,2002,108,86,98,75,76,90,2.6,1
OL,Carnell Javan,29,2008,77,72,74,75,70,90,2.9,2
OL,Dennis Jose,31,2007,104,91,61,81,69,67,2.4,3
OL,Rodell Tyrell,28,2009,70,50,50,72,70,70,2.0,3
OL,Lucius Lucius,27,2011,72,52,93,71,71,69,1.9,1
OL,Cordell Rondall,33,2005,71,73,91,67,55,64,0.5,1
OL,Rodell Kendrick,26,2012,66,62,70,61,59,63,0.5,1
OL,Ronald Richard,23,2015,53,67,56,60,65,60,0.5,1
K,Donald Igwebuike,32,2006,73,80,92,85,75,92,2.0,4
K,William James,23,2014,74,71,80,56,87,73,1.4,2
S,Kit Mayeso,22,2016,68,79,68,82,68,70,2.0,3
S,Jahquil Kaynard,27,2011,76,56,72,57,64,61,0.5,1
CB,Lee Wardell,31,2006,85,67,54,86,81,73,3.5,4
CB,Lamar Nguyen,27,2012,85,52,74,83,81,71,3.5,2
CB,Alex Devyn,22,2015,96,72,60,75,75,74,2.9,3
CB,Arthur Peyton,22,2016,71,78,51,66,76,80,2.6,2
CB,Frank Shawnte,29,2009,66,72,79,64,85,68,1.7,1
CB,Keon Arthur,29,2009,56,67,57,59,59,68,0.5,1
DL,Alwan Robert,31,2007,61,61,55,96,64,64,4.0,3
DL,Adam James,28,2009,70,72,75,88,66,60,3.1,3
DL,Joe Shawnte,27,2011,50,57,64,81,73,64,2.9,3
DL,Dajon Bruce,23,2014,76,72,92,75,76,78,2.6,1
DL,Richard John,22,2016,59,79,94,67,92,64,2.4,2
DL,Beckham Omarr,28,2010,74,73,51,74,54,74,1.9,1
DL,Carl Derrick,30,2008,72,78,52,64,64,63,0.5,1
DL,Tim Javan,33,2005,63,50,66,65,60,57,0.5,1
LB,Alex Gordon,31,2007,81,82,73,83,66,74,2.0,3
LB,Aaron Johnson,35,2002,91,63,85,86,64,66,2.6,3
LB,Alwan Harry,29,2009,78,55,50,75,70,80,2.6,2
LB,Tim Wardell,28,2009,70,63,75,71,79,61,1.9,1
LB,Benton Hakeem,30,2008,50,50,104,64,68,63,0.5,1
LB,Lucius Bruce,27,2011,74,66,78,58,68,69,0.5,1
LB,Aaron Donald,30,2008,51,62,88,55,58,69,0.5,1
LB,Anthony Hakeem,22,2016,94,62,66,55,61,67,0.5,1
END_PLAYERS
Hamlton Tigercats,HAM
QB,Jeremiah Masoli,28,2011,81,61,73,74,85,80,7.0,2
QB,Zach Collaros,28,2011,75,63,73,70,75,72,4.5,4
RB,Ross Scheuerman,24,2015,74,69,71,71,78,79,5.0,3
RB,Mercier Timmis,23,2016,85,61,66,68,79,73,3.0,4
RB,CJ Gable,29,2009,70,87,68,80,72,74,1.0,1
RB,Carl Olivier-Prime,27,2011,84,61,87,74,68,64,1.0,1
WR,Jalen Saunders,24,2015,90,64,75,75,84,72,3.0,3
WR,Luke Tasker,26,2013,86,62,69,87,76,67,4.0,2
WR,Brandon Banks,25,2013,80,73,86,73,80,81,4.0,2
WR,Chris Williams,28,2010,75,64,77,72,61,72,1.0,3
WR,Colt Mccoy,29,2009,64,85,58,60,85,66,0.5,1
WR,Mike Jones,29,2009,65,64,83,58,75,60,0.5,2
OL,Ryan Bomben,30,2008,68,64,74,83,84,66,4.0,4
OL,Mike Filer,27,2011,81,68,80,57,76,78,2.0,3
OL,Xavier Fulton,31,2008,57,61,75,83,73,66,4.0,2
OL,Brandon Revenberg,24,2015,79,87,57,62,79,73,1.0,4
OL,Landon Rice,29,2009,83,78,73,74,78,79,3.0,1
OL,Adrian Joshua,26,2013,91,78,72,67,81,75,2.0,1
OL,Nguyen Albert,24,2014,52,77,51,71,68,70,2.0,1
OL,Keon Wardell,22,2016,59,68,76,67,60,64,0.5,1
OL,Lamar Carlos,23,2015,63,68,62,64,64,67,0.5,1
OL,Jerry Omarr,31,2007,55,50,88,55,62,63,0.5,1
K,Lirim Hajrullahu,24,2014,95,53,69,72,85,65,2.2,3
K,Damon Deon,27,2010,81,69,70,70,83,55,1.8,2
S,Will Hill,27,2012,75,58,73,80,77,62,3.0,4
S,Demond Washington,29,2009,76,64,63,56,74,68,0.5,2
CB,Delvin Breaux,29,2009,77,60,62,86,62,66,3.0,3
CB,Aaron Berry,29,2009,87,64,69,86,72,69,4.0,1
CB,Mike Daly,27,2011,68,79,71,60,87,61,2.0,2
CB,Jonathan Langa,26,2012,60,59,71,74,58,75,4.5,4
CB,Courtney Stephen,27,2011,72,60,66,65,75,67,3.0,3
CB,Don Unamba,32,2006,86,61,50,66,69,58,0.5,1
DL,Justin Capicciotti,27,2011,64,68,73,77,79,74,3.0,2
DL,Jason Neil,34,2006,93,61,75,95,75,85,6.5,4
DL,Davon Coleman,26,2012,84,62,81,63,77,69,0.5,3
DL,Ted Laurent,29,2009,62,76,77,72,73,79,3.0,1
DL,Adrian Tracy,29,2009,62,79,63,76,70,70,4.5,2
DL,Bernard Takwonda,22,2016,68,77,70,64,84,76,1.5,4
DL,Justin Vaughn,31,2007,58,71,69,67,55,65,0.5,1
DL,Juan Shawnte,23,2015,72,53,51,65,59,55,0.5,1
DL,Draymond Carlos,28,2010,61,51,69,62,56,60,0.5,1
LB,Larry Dean,28,2009,71,87,66,80,72,80,3.0,3
LB,Simoni Lawrence,28,2009,85,63,73,76,75,74,3.0,2
LB,Terrell Davis,30,2009,93,79,84,84,63,61,2.6,2
LB,Curtis Newton,27,2012,92,68,84,72,76,62,1.9,1
LB,Lucas Wacha,26,2012,89,69,91,66,66,63,0.5,1
LB,Jerome Couplin,27,2011,50,76,82,64,62,69,0.5,1
LB,Odell Shawnte,24,2014,64,67,77,57,57,69,0.5,1
LB,Justin Clayton,29,2009,92,69,82,55,65,64,0.5,1
END_PLAYERS
London Renegades,LON
QB,Oskar Lou,22,2015,68,53,63,68,88,62,9.8,1
QB,Ben Peter,33,2005,84,67,95,85,65,85,6.7,2
RB,Casimir Rian,32,2006,87,81,69,83,81,80,5.3,4
RB,Franklin Al,24,2015,74,73,95,68,81,75,4.2,3
RB,Juan Shawnte,28,2009,60,71,50,89,55,66,2.8,3
RB,Odell Aaron,29,2009,65,52,57,56,66,59,0.5,1
WR,Jamison Wright,25,2013,79,74,79,86,101,71,7.5,2
WR,Kendal Andre,22,2016,74,65,84,72,85,64,3.5,2
WR,Kurt Quinton,28,2011,70,69,80,83,71,53,2.8,2
WR,Tim Hakeem,27,2012,74,56,82,76,68,67,2.6,2
WR,Dajon Walter,24,2014,53,73,50,76,65,65,2.6,1
WR,Gerald Tran,27,2011,58,70,58,65,66,68,0.5,1
OL,Giacinto Leachlainn,21,2016,82,61,65,90,79,75,2.0,4
OL,Steven Larry,32,2007,63,56,50,90,61,72,3.3,2
OL,Cordell Tyronne,29,2009,108,62,50,81,86,68,3.3,1
OL,Ben Rufus,29,2010,68,76,97,78,87,61,2.8,3
OL,Ben Walter,32,2006,70,69,50,75,86,65,2.4,1
OL,Harry Walter,25,2014,99,72,54,63,66,100,2.2,3
OL,Douglas Rodell,27,2011,73,57,67,73,60,71,1.9,1
OL,Adrian Peter,30,2008,91,77,50,62,55,63,0.5,1
OL,Isaac Clifton,25,2013,52,63,83,56,69,67,0.5,1
OL,Keon Deon,28,2010,76,64,66,58,62,57,0.5,1
OL,Keon Deon,28,2010,76,64,66,58,62,57,0.5,1
K,Fred Placide,23,2016,98,65,67,91,85,83,3.5,4
K,Hakeem Larry,22,2016,54,50,74,61,57,62,0.5,1
S,Ha-Ha Odell,25,2013,77,62,57,78,66,64,2.8,3
S,Joseph Bruce,32,2006,53,54,64,59,61,61,0.5,1
CB,Roger Hollis,21,2016,69,87,69,80,89,77,1.0,4
CB,Terry Quinton,31,2007,85,52,50,88,75,66,3.1,1
CB,Brady Bruce,30,2007,62,72,51,62,91,95,2.9,3
CB,Adam Shawnte,24,2014,68,67,55,77,66,67,2.2,2
CB,Jamaar Anthony,31,2007,52,50,57,66,61,56,0.5,1
CB,Fred Brian,25,2013,92,72,57,62,61,66,0.5,1
DL,Jimmy Damian,33,2005,90,78,76,103,72,78,6.7,4
DL,Bruce Matthew,26,2011,95,77,88,80,71,65,2.8,3
DL,Lamar Edward,26,2013,92,64,58,71,73,85,2.6,1
DL,Rufus Jahquil,25,2013,88,77,53,79,61,65,2.4,2
DL,Roman Jamaar,23,2016,52,67,62,65,74,83,2.0,3
DL,Russell Squires,31,2007,70,60,52,69,64,58,0.5,1
DL,Joseph Blewitt,25,2013,64,63,96,59,63,67,0.5,1
DL,Harry Daniel,33,2005,71,66,63,56,63,63,0.5,1
LB,Gerald Wayne,26,2012,93,65,84,88,84,69,4.4,2
LB,Benton Michael,23,2015,57,63,75,82,66,77,3.3,1
LB,Daniel Damian,26,2011,88,60,54,69,80,95,2.9,2
LB,Joseph Walter,25,2013,72,70,63,75,68,59,2.0,2
LB,Damian Lee,22,2016,98,64,90,69,65,67,0.5,1
LB,Kevin Keon,26,2012,79,53,93,69,63,60,0.5,1
LB,Cordell Robert,24,2014,70,76,79,65,68,66,0.5,1
LB,Jamaar Carl,31,2007,66,54,57,67,64,60,0.5,1
EMD_PLAYERS
Columbus Rebels,COL
QB,Bob Dacre,23,2015,91,71,92,92,76,65,11.0,1
QB,Tyree Rodell,29,2009,76,63,55,75,68,74,5.2,2
RB,Richard Harrison,25,2012,82,68,54,83,81,70,5.3,2
RB,Bobby Wetzel,25,2013,93,76,106,82,72,70,4.2,2
RB,Delroy Jimmy,25,2012,83,75,63,74,69,73,3.6,3
RB,Daniel Fred,32,2006,55,52,72,58,69,55,0.5,1
WR,Jerry Gerry,23,2016,77,82,92,90,78,80,4.5,4
WR,Fred Carlos,26,2011,92,78,54,76,75,88,4.2,1
WR,Mark Richard,28,2011,93,75,53,81,63,70,3.0,3
WR,Mark Derrick,25,2012,70,71,95,75,77,60,2.8,3
WR,Jamaar Andre,24,2014,72,55,72,62,73,85,2.6,1
WR,Jordan Wardell,30,2008,55,67,94,57,69,56,0.5,1
OL,Isaac Carnell,30,2007,89,58,71,90,82,79,5.2,2
OL,Jahquil Samuel,30,2009,67,76,88,90,66,65,3.5,4
OL,Lamar Marvin,29,2008,92,68,105,73,84,84,2.9,2
OL,Derrick Kim,34,2003,83,88,86,76,75,78,2.4,2
OL,Spike Rodell,30,2009,100,83,84,70,90,76,2.6,3
OL,Nguyen Juan,23,2016,61,60,77,71,83,60,2.2,1
OL,Dequain Keon,28,2010,96,67,62,68,56,61,0.5,1
OL,Ryan Tyree,27,2011,69,59,71,65,62,63,0.5,1
OL,Cordell Trayvon,30,2008,56,69,68,63,67,62,0.5,1
K,Theo Robert,34,2005,98,85,69,96,85,94,3.7,3
K,Joshua Odell,31,2007,73,80,50,56,62,65,0.5,1
S,Clifton James,28,2010,73,79,63,72,78,60,2.3,1
S,Draymond Kaynard,22,2016,95,64,97,62,55,69,0.5,1
CB,London Ruby,26,2012,90,68,50,77,83,99,5.2,3
CB,Reggie Bobby,26,2011,89,55,67,77,81,75,3.1,3
CB,Tre Albert,28,2011,66,77,101,65,84,80,2.4,3
CB,Otis Myers,23,2016,95,72,70,73,65,79,2.4,2
CB,Richard Damarco,28,2010,60,70,61,70,77,65,1.9,3
CB,Raymond Terry,22,2016,74,64,90,68,64,65,0.5,1
DL,Kelan Dwain,23,2016,78,94,61,93,80,73,1.0,4
DL,Mark Larry,27,2012,103,64,72,79,87,68,3.3,1
DL,Paul Dick,29,2009,78,57,99,75,67,89,2.8,3
DL,Damian Lebron,29,2008,85,69,94,70,68,90,2.2,1
DL,Ha-Ha Damon,29,2009,72,53,67,72,76,67,1.9,1
DL,Brady Henry,23,2015,68,50,60,68,61,69,0.5,1
DL,Harold Johnson,31,2007,74,76,104,63,64,66,0.5,1
LB,Hudson Cianan,22,2016,86,90,66,80,89,70,2.5,4
LB,Talin John,27,2011,93,83,52,74,71,89,2.9,1
LB,Eli Jack,32,2007,64,74,69,80,76,62,2.4,3
LB,Alan Dontrell,26,2011,60,75,93,70,78,67,2.0,3
LB,Charles Deon,30,2008,55,54,75,83,44,60,1.7,2
LB,Shawnte Isaac,29,2009,66,68,54,64,55,62,0.5,1
LB,Bruce Anthony,33,2005,51,73,106,64,56,56,0.5,1
LB,Shawnte William,33,2005,76,53,97,57,64,65,0.5,1
END_PLAYERS
Birmingham Barracudas,BIR
QB,Matt Dunigan,26,2011,71,65,90,78,80,69,8.2,2
QB,Dajon Ralph,31,2007,84,75,62,87,67,76,6.7,2
RB,Clayton Desmound,21,2016,84,63,87,79,62,74,4.0,3
RB,Ariel Zayden,29,2010,88,62,81,76,84,62,3.6,1
RB,Keefe Robert,25,2013,94,56,76,64,75,61,0.5,1
RB,Dennis Hakeem,32,2006,58,68,50,68,60,68,0.5,1
WR,Reggie Patrick,33,2005,83,86,61,79,78,81,3.7,3
WR,Shawnte Jerry,34,2004,83,75,76,74,75,86,3.2,3
WR,Jahquil Derrick,24,2014,101,63,99,80,65,69,3.2,2
WR,Manning Tyree,23,2014,91,66,93,65,62,96,3.0,1
WR,John Thomas,27,2011,60,50,53,73,70,70,2.6,2
WR,Roman Dirk,27,2011,52,57,72,68,65,68,0.5,1
OL,Irving Osborn,23,2016,85,87,66,69,77,74,0.5,2
OL,Jamaar Benton,28,2010,95,67,66,77,87,85,4.5,2
OL,Trayvon Damarco,28,2009,93,57,63,71,92,86,3.1,2
OL,Dick Trayvon,22,2016,55,50,97,75,84,71,4.3,2
OL,Carl Mark,23,2015,93,72,63,77,68,67,2.6,2
OL,Raymond Spike,23,2015,65,69,50,72,65,93,3.4,2
OL,Henry Kaynard,29,2009,83,77,91,65,62,64,0.5,1
OL,Justin Long,27,2011,81,68,69,67,55,55,0.5,1
OL,Dajon Tyronne,33,2005,50,50,50,58,55,68,0.5,1
OL,Paul Adam,23,2015,53,74,52,57,57,61,0.5,1
K,Kenyo Silvio,33,2006,97,73,83,107,74,67,4.0,2
K,Adam Thomas,24,2014,70,53,80,66,63,61,0.5,1
S,Carnell Rondall,28,2011,77,63,59,84,66,67,3.5,3
S,Peyton Charles,28,2010,73,67,64,62,67,59,0.5,1
CB,Josh Fuller,25,2013,89,65,76,87,78,74,3.2,3
CB,Malik Kim,23,2016,59,79,51,75,82,75,3.1,3
CB,Harry Juan,26,2013,96,76,82,76,75,70,2.6,1
CB,Richard Jarvis,26,2012,84,75,79,80,69,61,2.2,3
CB,William Jahquil,28,2011,59,57,79,68,80,64,1.9,1
CB,Clayton Kobe,22,2016,99,54,75,66,63,63,0.5,1
DL,Kefilwe Davie,23,2014,96,64,69,84,91,74,5.2,1
DL,Ben Williams,25,2013,97,66,64,79,70,76,4.0,4
DL,Squires Reggie,23,2014,90,80,67,77,71,77,2.9,2
DL,Rufus Hakeem,21,2016,81,77,62,81,73,61,2.8,1
DL,Reggie Spike,28,2011,72,66,68,80,61,63,2.2,2
DL,Damon Myers,28,2011,54,61,67,79,54,62,1.9,1
DL,Darik Arthur,22,2016,72,74,90,64,64,62,0.5,1
DL,Adam Draymond,26,2012,67,68,88,63,61,58,0.5,1
LB,Dennis Brady,29,2009,91,65,55,77,86,78,3.3,3
LB,Jack Gerald,24,2014,93,69,57,79,68,62,2.6,1
LB,Draymond Charles,25,2013,52,65,77,73,75,75,3.2,3
LB,Deon Richard,26,2013,102,57,66,64,67,93,1.9,1
LB,Rhys Raymond,30,2008,80,55,99,69,62,68,0.5,1
LB,Patrick Aaron,31,2007,69,78,80,68,63,69,0.5,1
LB,Lamar Omarr,32,2006,85,77,79,65,61,64,0.5,1
END_PLAYERS
Edmonton Eskimos,EDM
QB,Mike Reilly,32,2006,88,76,90,88,90,79,11.3,3
QB,Kevin Glenn,23,2015,94,70,79,81,61,87,6.2,1
RB,Ladarius Perkin,26,2012,76,84,83,81,68,77,3.7,2
RB,Alexandre Dupuis,27,2011,85,65,80,66,80,73,1.5,1
RB,George Tyree,23,2015,70,76,87,55,68,66,0.5,1
RB,Dick Charles,27,2011,68,69,67,59,64,65,0.5,1
WR,Brandon Zylstra,24,2015,92,68,77,85,80,78,3.5,4
WR,Dhaquille Williams,24,2015,78,74,63,74,69,76,2.0,3
WR,Vidal Hazelton,29,2009,81,76,82,73,69,75,3.0,4
WR,Sam Giguere,24,2015,55,67,82,76,77,69,3.5,3
WR,Duke Walker,24,2014,81,53,75,69,63,56,0.5,1
WR,Derel Wiliams,27,2011,97,78,57,57,61,65,0.5,1
OL,Alan Tre,32,2005,91,66,72,92,77,77,4.4,2
OL,Cordell Nguyen,28,2009,102,78,95,75,100,77,3.5,3
OL,Daniel Joseph,22,2015,65,59,73,84,62,67,3.3,3
OL,Jimmy Tyree,28,2011,97,52,57,81,72,63,2.8,1
OL,Derrick Quinton,29,2010,67,73,70,78,76,63,2.4,1
OL,Walter Kim,21,2016,54,72,75,75,76,65,2.8,1
OL,Marvin Clayton,21,2016,53,72,59,73,72,63,2.2,2
OL,Edward Dexter,22,2016,67,72,85,68,68,67,0.5,1
OL,Rondall Eric,30,2008,83,58,53,66,64,62,0.5,1
OL,Andre Damian,29,2009,62,77,64,67,62,60,0.5,1
K,Sean Whyte,31,2008,89,59,77,85,80,87,5.0,4
K,Johnson Samuel,28,2010,91,52,52,63,57,56,0.5,1
S,Aaron Grymes,29,2008,61,73,84,67,74,78,2.3,3
S,Orlando Roy,28,2011,69,77,64,66,75,73,2.3,3
CB,Neil King,33,2005,97,57,75,104,87,67,6.4,1
CB,Gary Peters,27,2012,87,72,69,78,80,77,3.5,2
CB,Nate Hakeem,29,2010,94,63,89,77,74,67,2.2,2
CB,Jerry Omari,28,2011,55,61,79,61,81,83,2.0,3
CB,Kevin Tre,22,2016,91,77,76,60,62,63,0.5,1
CB,Ryan Myers,22,2016,82,58,79,58,61,65,0.5,1
DL,Thor Talin,29,2009,79,61,67,86,86,67,4.0,3
DL,Cordell Damian,22,2016,56,77,61,84,70,75,4.0,2
DL,Dennis Edward,25,2013,63,61,83,84,67,63,3.1,3
DL,Lamar Walter,25,2013,65,66,66,70,87,68,2.6,1
DL,Kendrick Michael,24,2013,67,73,97,68,58,91,2.0,2
DL,Tim Cordell,30,2008,83,63,50,66,67,60,0.5,1
DL,Myers Johnson,23,2015,83,55,68,66,63,63,0.5,1
DL,Jason Tre,24,2014,51,60,91,56,60,66,0.5,1
LB,Bobby Dick,30,2009,73,69,72,89,80,69,4.0,4
LB,Tim Squires,23,2016,50,61,55,77,62,95,3.3,3
LB,Deon Vashan,33,2004,75,75,77,75,91,62,2.4,3
LB,Paul Harold,25,2014,61,57,57,77,56,64,2.0,1
LB,Trayvon Arthur,29,2009,51,50,64,62,68,67,0.5,1
LB,Omari Cordell,25,2013,55,72,52,66,59,64,0.5,1
LB,Kendrick Jarvis,26,2012,69,74,68,61,67,63,0.5,1
LB,Shawnte Tim,25,2013,73,63,78,55,56,62,0.5,1
END_PLAYERS
Calgary Stampeders,CAL
QB,Bolevi Mitchell,27,2012,73,67,65,85,82,84,9.0,3
QB,Tyler Rodgers,25,2013,83,62,85,68,74,66,5.7,1
RB,Jerome Messam,32,2006,78,75,89,87,75,90,5.0,2
RB,Roy Finch,25,2013,84,89,66,60,85,73,2.0,4
